ECTION - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: true
06-19 21:17:21.116 29901 29901 I AccessibilityNodeInfoDumper: Skipping invisible child: android.view.accessibility.AccessibilityNodeInfo@1410e1; boundsInParent: Rect(0, 0 - 1056, 142); boundsInScreen: Rect(81, 1120 - 1137, -22632); boundsInWindow: Rect(81, 1120 - 1137, -22632); packageName: com.assistant.stocktrading; className: android.view.ViewGroup; text: null; error: null; maxTextLength: -1; stateDescription: null; contentDescription: null; tooltipText: null; containerTitle: null; viewIdResName: portfolio-ai-ranking-all; uniqueId: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; contextClickable: false; enabled: true; password: false; scrollable: false; granularScrollingSupported: false; importantForAccessibility: true; visible: false; actions: [AccessibilityAction: ACTION_SELECT - null, AccessibilityAction: ACTION_CLEAR_SELECTION - null, AccessibilityAction: ACTION_ACCESSIBILITY_FOCUS - null, AccessibilityAction: ACTION_SHOW_ON_SCREEN - null]; isTextSelectable: false
06-19 21:17:23.496 29918 29978 I .office.outlook: PG (1c): android.miui.overlay.telephony(7f dynamic), 
06-19 21:17:23.496 29918 29978 I .office.outlook:     e[0x01] -> 0x01
06-19 21:17:23.496 29918 29978 I .office.outlook:     e[0x08] -> 0x08
06-19 21:17:23.496 29918 29978 I .office.outlook:     e[0x09] -> 0x09
06-19 21:17:23.496 29918 29978 I .office.outlook:     e[0x7f] -> 0x7f
06-19 21:17:23.496 29918 29978 I .office.outlook:   android.miui.overlay.telephony -> 26
06-19 21:17:23.496 29918 29978 I MiResource: invalid cookie from nativeGetResourceValue, cookie = -1, origValue = TypedValue{t=0x3/d=0x645 "res/drawable/ic_fluent_arrow_forward_16_regular.xml" a=29 r=0x7f080836}, value =TypedValue{t=0x3/d=0x645 "res/drawable/ic_fluent_arrow_forward_16_regular.xml" a=29 r=0x7f080836}
06-19 21:17:23.496 29918 29978 W AsyncDrawableCache: can not found res: 2131257526, maybe dynamic res id.
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step Watchdog result=SUCCESS
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step PrepareDependencyInjection result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step FeatureSnapshotTelemetryStep result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: condition InnerRing not met for step InnerRingDisablePiiScrubbingStep
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step InnerRingDisablePiiScrubbingStep result=SKIPPED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step WatchdogDependencies result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step MidUpgradeCrashCheck result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step SetApplicationDependencies result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step ThirdPartyWrapper result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step ThirdPartyInitialize result=DEFERRED
06-19 21:17:23.496 29918 29976 I BootStepInvoker: step TimingSplitsTelemetry result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step HxCore result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step WorkManager result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step WidgetManager result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step MamReceivers result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step AccountManagerListeners result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step VersionManager result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step LogVersion result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step AnalyticsSenderInstance result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: condition FeatureEnabled not met for step TaskTelemetryObserver
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step TaskTelemetryObserver result=SKIPPED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: condition InnerRing not met for step DebugStaticShortcuts
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step DebugStaticShortcuts result=SKIPPED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step AppSessionBootHandlers result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step RegisterActivityLifecycleCallbacks result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step RegisterProcessLifecycleCallbacks result=DEFERRED
06-19 21:17:23.497 29918 29976 I BootStepInvoker: step LoadCdnFiles result=DEFERRED
06-19 21:17:23.499 29918 29981 I AppCenter: Crashes service started from application.
06-19 21:17:23.499 29918 29981 D AppCenter: removeGroup(group_analytics)
06-19 21:17:23.499 29918 29981 D AppCenter: removeGroup(group_analytics/one)
06-19 21:17:23.499 29918 29981 D AppCenter: addGroup(group_analytics)
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step SetNightMode result=SUCCESS
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step Picasso result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step AuthSdk result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step AppEnrollmentManagerStep result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step MarkBootAnalyzerCompleted result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step MamTheme result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step MamStrictMode result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: condition isMiitOrChinaLocale not met for step MamOutdatedAgent
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step MamOutdatedAgent result=SKIPPED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step PlatformSdkInAppMessagingObserverStep result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step VariantManager result=DEFERRED
06-19 21:17:23.500 29918 29981 D AppCenter: checkPendingLogs(group_analytics) pendingLogCount=0 batchTimeInterval=6000
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step Aria result=DEFERRED
06-19 21:17:23.500 29918 29976 I BootStepInvoker: step PrepareDependencyInjection result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step FeatureSnapshotTelemetryStep result=DEFERRED
06-19 21:17:23.501 29918 29981 D AppCenter: The timer for group_analytics channel finished.
06-19 21:17:23.501 29918 29981 D AppCenter: addGroup(group_analytics/one)
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step WatchdogDependencies result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step MidUpgradeCrashCheck result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step SetApplicationDependencies result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step ThirdPartyWrapper result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step ThirdPartyInitialize result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step TimingSplitsTelemetry result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step HxCore result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step WorkManager result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step WidgetManager result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step MamReceivers result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step AccountManagerListeners result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step VersionManager result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step LogVersion result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step AnalyticsSenderInstance result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step AppSessionBootHandlers result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step RegisterActivityLifecycleCallbacks result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step RegisterProcessLifecycleCallbacks result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step LoadCdnFiles result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step Picasso result=DEFERRED
06-19 21:17:23.501 29918 29976 I BootStepInvoker: step AuthSdk result=DEFERRED
06-19 21:17:23.502 29918 29976 I BootStepInvoker: step AppEnrollmentManagerStep result=DEFERRED
06-19 21:17:23.502 29918 29976 I BootStepInvoker: step MarkBootAnalyzerCompleted result=DEFERRED
06-19 21:17:23.502 29918 29976 I BootStepInvoker: step MamTheme result=DEFERRED
06-19 21:17:23.502 29918 29976 I BootStepInvoker: step MamStrictMode result=DEFERRED
06-19 21:17:23.502 29918 29976 I BootStepInvoker: step PlatformSdkInAppMessagingObserverStep result=DEFERRED
06-19 21:17:23.502 29918 29981 D AppCenter: checkPendingLogs(group_analytics/one) pendingLogCount=0 batchTimeInterval=6000
06-19 21:17:23.502 29918 29981 D AppCenter: The timer for group_analytics/one channel finished.
06-19 21:17:23.502 29918 29981 D AppCenter: addGroup(group_analytics_critical)
06-19 21:17:23.503 29918 29981 D AppCenter: checkPendingLogs(group_analytics_critical) pendingLogCount=0 batchTimeInterval=3000
06-19 21:17:23.503 29918 29981 D AppCenter: addGroup(group_analytics_critical/one)
06-19 21:17:23.505 29918 29981 D AppCenter: checkPendingLogs(group_analytics_critical/one) pendingLogCount=0 batchTimeInterval=3000
06-19 21:17:23.505 29918 29981 I AppCenter: Analytics service started from application.
06-19 21:17:23.509  1767  5102 D CompatChangeReporter: Compat change id reported: 297989574; UID 10362; state: ENABLED
06-19 21:17:23.512 29918 29981 D AppCenter: Storing a log to the Persistence database for log type startService with flags=1
06-19 21:17:23.520 29918 29981 D AppCenter: Stored a log to the Persistence database for log type startService with databaseId=19378
06-19 21:17:23.522 29918 29981 D AppCenter: enqueue(group_core) pendingLogCount=2
06-19 21:17:23.522 29918 29981 D AppCenter: checkPendingLogs(group_core) pendingLogCount=2 batchTimeInterval=3000
06-19 21:17:23.523   718   718 I [MITEE] : mitee_keymaster_call 229 4
06-19 21:17:23.523   718   718 E [MITEE] : Request: 294 Max size: 131072
06-19 21:17:23.525   718   718 E TEEC    : invoke, command=0x00000004, result=0x00000000, oresult=0x00000004, res=0x00000000
06-19 21:17:23.525   718   718 E TEEC    : 
06-19 21:17:23.526   718   718 I [MITEE] : mitee_keymaster_call 229 8
06-19 21:17:23.526   718   718 E [MITEE] : Request: 72 Max size: 131072
06-19 21:17:23.527   718   718 E TEEC    : invoke, command=0x00000008, result=0x00000000, oresult=0x00000004, res=0x00000000
06-19 21:17:23.527   718   718 E TEEC    : 
06-19 21:17:23.527   718   718 I [MITEE] : mitee_keymaster_call 229 12
06-19 21:17:23.527   718   718 E [MITEE] : Request: 28 Max size: 131072
06-19 21:17:23.528   718   718 E TEEC    : invoke, command=0x0000000C, result=0x00000000, oresult=0x00000004, res=0x00000000
06-19 21:17:23.528   718   718 E TEEC    : 
06-19 21:17:23.574 29918 29918 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.574 29918 29918 E TurboSchedMonitor: failed to find setSchedAffinity method com.microsoft.office.outlook
06-19 21:17:23.580 29918 29918 E TurboSchedMonitor: failed to find setSchedAffinity method com.microsoft.office.outlook
06-19 21:17:23.580 29918 29918 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.581 29918 29918 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.581 29918 29918 E TurboSchedMonitor: failed to find setSchedAffinity method com.microsoft.office.outlook
06-19 21:17:23.587 29918 29918 E TurboSchedMonitor: failed to find setSchedAffinity method com.microsoft.office.outlook
06-19 21:17:23.587 29918 29918 E NativeTurboSchedManagerJni: open /dev/metis failed!
06-19 21:17:23.594 29918 30010 I droidLoggerWhenMappings: Running background check
06-19 21:17:23.622 29918 29918 I OutlookApplication: OutlookApplication.onCreate() starts
06-19 21:17:23.622 29918 29918 I StagedBootLifecycle: Create start
06-19 21:17:23.622 29918 29918 I BootStepInvoker: step AppCreateCheckpointStep result=SUCCESS
06-19 21:17:23.624  1767  5102 I system_server: AssetManager2(0xb40000787e472438) locale list changing from [] to [ja-JP]
06-19 21:17:23.624 29918 29918 I BootStepInvoker: step SuperCreate result=SUCCESS
06-19 21:17:23.628 29918 29918 W LineComponent: initialize not provided
06-19 21:17:23.628 29918 29918 W FlavorComponent: initialize not provided
06-19 21:17:23.628 29918 29918 W BuildTypeComponent: initialize not provided
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step VariantManager result=SUCCESS
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step PrepareDependencyInjection result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step FeatureSnapshotTelemetryStep result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step WatchdogDependencies result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: condition StrictModeEnabled not met for step OutlookAndroidStrictMode
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step OutlookAndroidStrictMode result=SKIPPED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step HxStrictMode result=SUCCESS
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step MidUpgradeCrashCheck result=SUCCESS
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step SetApplicationDependencies result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step ThirdPartyWrapper result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step ThirdPartyInitialize result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step TimingSplitsTelemetry result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step VariantManager result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step WidgetManager result=DEFERRED
06-19 21:17:23.628 29918 29918 I BootStepInvoker: step MamReceivers result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AccountManagerListeners result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step VersionManager result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step LogVersion result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AnalyticsSenderInstance result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step StartUpReasonReporterStep result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AppSessionBootHandlers result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step RegisterActivityLifecycleCallbacks result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step RegisterProcessLifecycleCallbacks result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step LoadCdnFiles result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step MdmAppConfigManager result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step Picasso result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AuthSdk result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AppEnrollmentManagerStep result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step MarkBootAnalyzerCompleted result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step MamStrictMode result=SUCCESS
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step AppExitInfoReporterStep result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step PlatformSdkInAppMessagingObserverStep result=DEFERRED
06-19 21:17:23.629 29918 29918 I BootStepInvoker: step PrepareDependencyInjection result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step FeatureSnapshotTelemetryStep result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step WatchdogDependencies result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step SetApplicationDependencies result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step ThirdPartyWrapper result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step ThirdPartyInitialize result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step TimingSplitsTelemetry result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step VariantManager result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step WidgetManager result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step MamReceivers result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step AccountManagerListeners result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step VersionManager result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step LogVersion result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step AnalyticsSenderInstance result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step StartUpReasonReporterStep result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step AppSessionBootHandlers result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step RegisterActivityLifecycleCallbacks result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step RegisterProcessLifecycleCallbacks result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step LoadCdnFiles result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step MdmAppConfigManager result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step Picasso result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step AuthSdk result=DEFERRED
06-19 21:17:23.630 29918 29918 I BootStepInvoker: step AppEnrollmentManagerStep result=DEFERRED
06-19 21:17:23.631 29918 29918 I BootStepInvoker: step MarkBootAnalyzerCompleted result=DEFERRED
06-19 21:17:23.631 29918 29918 I BootStepInvoker: step AppExitInfoReporterStep result=DEFERRED
06-19 21:17:23.631 29918 29918 I BootStepInvoker: step PlatformSdkInAppMessagingObserverStep result=DEFERRED
06-19 21:17:23.631 29918 29918 I StagedBootLifecycle: rerun remaining steps since not all steps are finalized
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step PrepareDependencyInjection result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step FeatureSnapshotTelemetryStep result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step WatchdogDependencies result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step SetApplicationDependencies result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step ThirdPartyWrapper result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step ThirdPartyInitialize result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step TimingSplitsTelemetry result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step VariantManager result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step WidgetManager result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step MamReceivers result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step AccountManagerListeners result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step VersionManager result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step LogVersion result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step AnalyticsSenderInstance result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step StartUpReasonReporterStep result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step AppSessionBootHandlers result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step RegisterActivityLifecycleCallbacks result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step RegisterProcessLifecycleCallbacks result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step LoadCdnFiles result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step MdmAppConfigManager result=DEFERRED
06-19 21:17:23.633 29918 29918 I BootStepInvoker: step Picasso result=DEFERRED
06-19 21:17:23.634 29918 29918 I BootStepInvoker: step AuthSdk result=DEFERRED
06-19 21:17:23.634 29918 29918 I BootStepInvoker: step AppEnrollmentManagerStep result=DEFERRED
06-19 21:17:23.634 29918 29918 I BootStepInvoker: step MarkBootAnalyzerCompleted result=DEFERRED
06-19 21:17:23.634 29918 29918 I BootStepInvoker: step AppExitInfoReporterStep result=DEFERRED
06-19 21:17:23.634 29918 29918 I BootStepInvoker: step PlatformSdkInAppMessagingObserverStep result=DEFERRED
06-19 21:17:23.646 29918 29996 D OemConfigHelper: oemPackageFound: false
06-19 21:17:23.676  2289  2289 D WifiHAL : GetLinkStatsCommand::create
06-19 21:17:23.677  2289  2289 D WifiHAL : WifiRequest::create vendor command to iface 37, vendor_id=0x1a11, subcmd=0x1200, res=0
06-19 21:17:23.681  1002  1092 I libPerfCtl: xgfGetFPS pid:2612 fps:-1
06-19 21:17:23.687  2289  2289 D WifiHAL : GetLinkStatsCommand::handleResponse
06-19 21:17:23.687  2289  2289 E WifiHAL : handleResponse: data=0xb400007188259060, len=3976
06-19 21:17:23.687  2289  2289 I WifiHAL : check_data_sanity: confirmed_size=3976, len=3976
06-19 21:17:23.687  2289  2289 I WifiHAL : wifi_get_link_stats: result=0
06-19 21:17:23.688  1767  2129 D WifiStaIfaceHidlImpl: getCachedScanData is not implemented by HIDL
06-19 21:17:23.692 29918 30020 D nativeloader: Load /data/app/~~Zxe3E7PpKE4EPLGtvJL8jw==/com.microsoft.office.outlook-trzLJMEOoSxFiF98VTzadg==/lib/arm64/libmaesdk.so using class loader ns clns-10 (caller=/data/app/~~Zxe3E7PpKE4EPLGtvJL8jw==/com.microsoft.office.outlook-trzLJMEOoSxFiF98VTzadg==/base.apk!classes6.dex): ok
06-19 21:17:23.695  1352  1352 I wificond: station_bandwidth: 
06-19 21:17:23.695  1767  2129 D MiuiWifiCommonBase: band: 0, compensate: 0
06-19 21:17:23.697  1767  2129 E AmlWifiScoreReportInjector: AmlWifiScoreReportInjector was cleared
06-19 21:17:23.697  1767  2129 D WifiOptimizationImpl: AmlWifiScoreReportInjector.get() = null, stop reportTxBadOrRetryEvent
06-19 21:17:23.715  1767  1962 D ConnectivityService: requestNetwork for uid/pid:10362/29918 activeRequest: null callbackRequest: 67362 [NetworkRequest [ REQUEST id=67363, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10362 RequestorUid: 10362 RequestorPkg: com.microsoft.office.outlook UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647 isUidTracked: false declaredMethods: AVAIL|NC
06-19 21:17:23.717  1767  2129 D WifiNetworkFactory: got request NetworkRequest [ REQUEST id=67363, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10362 RequestorUid: 10362 RequestorPkg: com.microsoft.office.outlook UnderlyingNetworks: Null] ]
06-19 21:17:23.717  1767  2129 D UntrustedWifiNetworkFactory: got request NetworkRequest [ REQUEST id=67363, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10362 RequestorUid: 10362 RequestorPkg: com.microsoft.office.outlook UnderlyingNetworks: Null] ]
06-19 21:17:23.717  1767  2144 D ConnectivityService: NetReassign [67363 : null → 189] [c 0] [a 1] [i 0]
06-19 21:17:23.717  1767  2129 D OemPaidWifiNetworkFactory: got request NetworkRequest [ REQUEST id=67363, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10362 RequestorUid: 10362 RequestorPkg: com.microsoft.office.outlook UnderlyingNetworks: Null] ]
06-19 21:17:23.717  1767  2129 D MultiInternetWifiNetworkFactory: got request NetworkRequest [ REQUEST id=67363, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10362 RequestorUid: 10362 RequestorPkg: com.microsoft.office.outlook UnderlyingNetworks: Null] ]
06-19 21:17:23.717  2612  2612 I ClockDeviceConfig: get bounds = Rect(0, 0 - 1220, 2712)
06-19 21:17:23.720  2612  2612 D ControlCenterHeaderExpandController: onExpansionChanged: progress =  0.0
06-19 21:17:23.722  2612  2612 D ControlCenterHeaderExpandController: onExpansionChanged: progress =  0.0
06-19 21:17:23.722  2612  2612 D ControlCenterHeaderExpandController: onExpansionChanged: progress =  0.0
06-19 21:17:23.729 29918 30020 I MAE     : initialized called
06-19 21:17:23.729 29918 30020 I MAE     : Begin initializing
06-19 21:17:23.729 29918 30020 I MAE     : log_init: TRUE
06-19 21:17:23.737 29918 30020 I MAE     : Setting custom transmit profile BACKGROUND
06-19 21:17:23.737  1121  1121 I BufferQueueProducer: [StatusBar#120](this:0xb40000702ab4fc30,id:-1,api:0,p:-1,c:1121) queueBuffer: fps=0.17 dur=6057.87 max=6057.87 min=6057.87
06-19 21:17:23.739  1121  1121 E HwcComposer: presentOrValidateDisplay 0 presentFence:-1
06-19 21:17:23.739   977   977 I hwcomposer: [HWCDisplay] [Display_0 (type:1, mode:2)] fps:3.882712,dur:1545.31,max:1109.54,min:15.01  
06-19 21:17:23.739   977  1626 I android.hardware.graphics.composer@3.1-service: FrameNotifyProcess Sensor: notify citsensorservice to trigger cwb
06-19 21:17:23.740  1510  1531 I libcitsensorservice@2.0-impl: msg_transfer
06-19 21:17:23.740  1510  1531 I libcitsensorservice@2.0-impl: msg_transfer msg.u.message_body[1] = -9
06-19 21:17:23.740  1510  1531 E libcitsensorservice@2.0-impl: log in cal_rgb_dump
06-19 21:17:23.740  1121  1121 I MI-SF   : surfaceflinger setAffinity mode=0
06-19 21:17:23.740  1510  2070 I libsensor-frameBufferManager: request dump start
06-19 21:17:23.740  1121  1121 E MI-SF   : surfaceflinger setAffinity success
06-19 21:17:23.740   977  1620 I hwcomposer: [HWC] getDispDump(), dpy 1, (795,3,955,123), (160, 120), (1, 2), (-1), (-1), (0xb4000071bf8f23f0)  
06-19 21:17:23.740   977  1620 I hwcomposer: [DRMDEV] isSupportWbParams(), id_crtc 60, id_connector 32, dump_point 1, src(160, 120), dst(160, 120), config 0  
06-19 21:17:23.740   977  1620 E hwcomposer: [DRMDEV] isSupportWbParams(), disp(1220, 2712)  
06-19 21:17:23.740   977  1620 I hwcomposer: [DISP_DUMP] setDumpBuf(), dpy(0), src(795, 3, 955, 123), dst(160, 120), (1, 2), -1, (-1), (0xb4000071bf8f23f0)  
06-19 21:17:23.740   977  1620 I hwcomposer: [HWC] (0)fire a callback of refresh to SF[10]  
06-19 21:17:23.744  1767  1889 D MiuiEmbeddingWindow: blacklistedAppRunningOnPhone: package=com.microsoft.windowsintune.companyportalisNotProjeciton=true isHavingJeppackDisabledConfig=false isRunningOnPhone=true isAppleConnection=false
06-19 21:17:23.744  1767  1889 D MiuiEmbeddingWindow: MiuiEmbeddingWindowService: updateApplicationInfo for com.microsoft.windowsintune.companyportal, blacklistedAppRunningOnPhone updated: clear
06-19 21:17:23.744  1767  1889 V GrammaticalInflectionUtils: AttributionSource: android.content.AttributionSource@c995b38d does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
